Frequency,Real part,Imaginary part,Magnitude,Angle
+3.020020E+05,-3.132381E-05,-7.059643E-05,-8.224387E+01,-1.988401E+00
+3.022461E+05,-4.487249E-05,-1.576665E-04,-7.570695E+01,-1.848069E+00
+3.024902E+05,+1.499793E-04,+2.579643E-04,-7.050418E+01,+1.044169E+00
+3.027344E+05,-3.388991E-05,-1.952246E-04,-7.406037E+01,-1.742678E+00
+3.029785E+05,-1.384292E-04,+2.001809E-04,-7.227422E+01,+2.175809E+00
+3.032227E+05,+1.194657E-04,-2.478116E-04,-7.121004E+01,-1.121585E+00
+3.034668E+05,-8.652897E-06,+2.406665E-04,-7.236607E+01,+1.606735E+00
+3.037109E+05,+8.757054E-05,-3.083311E-04,-6.988274E+01,-1.294069E+00
+3.039551E+05,-2.104521E-04,+3.550279E-04,-6.768697E+01,+2.105887E+00
+3.041992E+05,+1.177552E-04,-1.378776E-04,-7.483114E+01,-8.639519E-01
+3.044434E+05,+3.309074E-05,-4.658574E-05,-8.486086E+01,-9.531784E-01
+3.046875E+05,-6.806179E-05,-7.738942E-05,-7.973813E+01,-2.292153E+00
+3.049316E+05,+7.568950E-06,+1.572909E-04,-7.605589E+01,+1.522713E+00
+3.051758E+05,-3.845896E-05,-1.899828E-04,-7.425130E+01,-1.770531E+00
+3.054199E+05,+1.545905E-04,+2.474632E-04,-7.069885E+01,+1.012412E+00
+3.056641E+05,-1.042432E-04,-1.619794E-04,-7.430580E+01,-2.142630E+00
+3.059082E+05,-5.792121E-05,+7.746083E-05,-8.028954E+01,+2.212855E+00
+3.061523E+05,+5.359134E-05,-7.551571E-05,-8.066783E+01,-9.536090E-01
+3.063965E+05,+1.812386E-04,+6.523895E-05,-7.430585E+01,+3.455216E-01
+3.066406E+05,-3.146554E-04,+6.701694E-05,-6.985062E+01,+2.931743E+00
+3.068848E+05,+1.804137E-04,-8.015318E-05,-7.409229E+01,-4.180823E-01
+3.071289E+05,-6.905721E-05,-6.732650E-05,-8.031435E+01,-2.368884E+00
+3.073730E+05,-3.523217E-05,+3.689024E-05,-8.584660E+01,+2.333209E+00
+3.076172E+05,+2.527739E-04,+5.488091E-05,-7.174532E+01,+2.137965E-01
+3.078613E+05,-2.770608E-04,-2.998588E-05,-7.109792E+01,-3.033784E+00
+3.081055E+05,+1.327688E-04,-9.343192E-07,-7.753786E+01,-7.037076E-03
+3.083496E+05,-1.060062E-04,-1.492712E-05,-7.940810E+01,-3.001699E+00
+3.085938E+05,+3.565968E-05,-2.508136E-05,-8.721089E+01,-6.129730E-01
+3.088379E+05,+4.086937E-05,+2.424195E-05,-8.646281E+01,+5.353726E-01
+3.090820E+05,+8.230562E-05,-3.786662E-05,-8.085757E+01,-4.311992E-01
+3.093262E+05,-4.858617E-05,-1.837489E-05,-8.568917E+01,-2.780027E+00
+3.095703E+05,-1.737784E-04,+2.061993E-04,-7.138364E+01,+2.271078E+00
+3.098145E+05,+2.586579E-04,-1.265777E-04,-7.081310E+01,-4.551022E-01
+3.100586E+05,-2.462563E-04,-5.972522E-05,-7.192403E+01,-2.903654E+00
+3.103027E+05,+1.485433E-04,+8.076063E-05,-7.543826E+01,+4.979813E-01
+3.105469E+05,+4.331686E-05,+3.126158E-06,-8.724430E+01,+7.204465E-02
+3.107910E+05,-7.919953E-05,-7.418354E-05,-7.929011E+01,-2.388885E+00
+3.110352E+05,-1.682497E-04,+1.008103E-04,-7.414870E+01,+2.601783E+00
+3.112793E+05,+2.704065E-04,-1.478528E-04,-7.022367E+01,-5.003673E-01
+3.115234E+05,-8.929233E-05,+1.080774E-04,-7.706552E+01,+2.261303E+00
+3.117676E+05,+1.415629E-04,-2.155946E-06,-7.698000E+01,-1.522842E-02
+3.120117E+05,-2.157630E-04,-1.708872E-05,-7.329330E+01,-3.062556E+00
+3.122559E+05,-1.814675E-05,+8.672520E-05,-8.105099E+01,+1.777065E+00
+3.125000E+05,+6.605236E-05,-3.077026E-04,-7.004173E+01,-1.359342E+00
+3.127441E+05,+1.252528E-04,+3.684179E-04,-6.819817E+01,+1.243080E+00
+3.129883E+05,-2.229359E-04,-6.982152E-05,-7.263003E+01,-2.838078E+00
+3.132324E+05,+1.187192E-04,-2.408079E-04,-7.142169E+01,-1.112761E+00
+3.134766E+05,-1.583336E-05,+1.025438E-04,-7.967948E+01,+1.723992E+00
+3.137207E+05,+3.465410E-05,+1.453524E-04,-7.651145E+01,+1.336751E+00
+3.139648E+05,+2.767483E-05,-1.734929E-04,-7.510524E+01,-1.412613E+00
+3.142090E+05,+2.853592E-05,+1.525569E-04,-7.618201E+01,+1.385882E+00
+3.144531E+05,-3.316494E-04,-1.682581E-04,-6.859171E+01,-2.672093E+00
+3.146973E+05,+4.453377E-04,+1.494586E-04,-6.656269E+01,+3.237958E-01
+3.149414E+05,-2.907163E-04,+6.005695E-05,-7.054912E+01,+2.937876E+00
+3.151855E+05,+2.001649E-04,-1.535270E-04,-7.196294E+01,-6.542945E-01
+3.154297E+05,-1.532216E-04,+6.422975E-05,-7.559055E+01,+2.744649E+00
+3.156738E+05,+1.005170E-04,-4.826301E-05,-7.905424E+01,-4.476402E-01
+3.159180E+05,-1.386855E-04,-2.042515E-05,-7.706618E+01,-2.995367E+00
+3.161621E+05,+1.410499E-04,+1.819830E-04,-7.275619E+01,+9.114414E-01
+3.164062E+05,-4.786786E-05,-1.818539E-04,-7.451461E+01,-1.828180E+00
+3.166504E+05,+4.051976E-05,+4.224807E-05,-8.465118E+01,+8.062766E-01
+3.168945E+05,-1.199079E-04,-3.458016E-05,-7.807608E+01,-2.860822E+00
+3.171387E+05,+1.343131E-04,+1.862925E-04,-7.277819E+01,+9.461283E-01
+3.173828E+05,-1.690755E-04,-1.920939E-04,-7.183848E+01,-2.292547E+00
+3.176270E+05,+1.266652E-04,-5.904368E-05,-7.709293E+01,-4.361942E-01
+3.178711E+05,-3.757203E-05,+7.881853E-05,-8.117816E+01,+2.015623E+00
+3.181152E+05,+1.966536E-04,+7.063388E-05,-7.359898E+01,+3.448287E-01
+3.183594E+05,-2.461428E-04,-3.395488E-05,-7.209439E+01,-3.004510E+00
+3.186035E+05,+1.409305E-04,+7.587221E-05,-7.591455E+01,+4.938674E-01
+3.188477E+05,-1.941262E-05,-1.050483E-04,-7.942638E+01,-1.753532E+00
+3.190918E+05,-1.582818E-04,-1.358300E-05,-7.597952E+01,-3.055987E+00
+3.193359E+05,+8.016710E-05,+3.696047E-05,-8.108305E+01,+4.319991E-01
+3.195801E+05,-2.277197E-05,-1.334067E-05,-9.157056E+01,-2.611652E+00
+3.198242E+05,+1.284311E-04,+1.589514E-04,-7.379238E+01,+8.912025E-01
+3.200684E+05,-8.997438E-05,-3.752458E-04,-6.827091E+01,-1.806128E+00
+3.203125E+05,+1.132320E-05,+3.311429E-04,-6.959462E+01,+1.536615E+00
+3.205566E+05,+3.932472E-05,-1.858449E-04,-7.442677E+01,-1.362273E+00
+3.208008E+05,-8.804968E-05,+1.482454E-04,-7.526814E+01,+2.106752E+00
+3.210449E+05,+2.475185E-05,-7.332698E-05,-8.222610E+01,-1.245252E+00
+3.212891E+05,-2.359537E-05,+3.533264E-05,-8.743490E+01,+2.159588E+00
+3.215332E+05,+2.094007E-04,-2.740725E-05,-7.350667E+01,-1.301444E-01
+3.217773E+05,-2.150202E-04,-7.921294E-05,-7.279771E+01,-2.788623E+00
+3.220215E+05,+3.288232E-05,+9.395491E-05,-8.003980E+01,+1.234140E+00
+3.222656E+05,+4.864586E-05,+4.272964E-05,-8.377554E+01,+7.207422E-01
+3.225098E+05,-3.908339E-05,-5.227960E-05,-8.370522E+01,-2.212749E+00
+3.227539E+05,-5.269111E-05,-5.995292E-07,-8.556469E+01,-3.130215E+00
+3.229980E+05,+1.824112E-04,-4.732347E-05,-7.449608E+01,-2.538368E-01
+3.232422E+05,-1.011383E-04,+4.395417E-05,-7.915034E+01,+2.731623E+00
+3.234863E+05,-1.618297E-04,-2.220014E-05,-7.573786E+01,-3.005261E+00
+3.237305E+05,+2.803305E-04,-7.096870E-06,-7.104381E+01,-2.531067E-02
+3.239746E+05,-1.909189E-04,+1.488935E-04,-7.231960E+01,+2.479242E+00
+3.242188E+05,-2.124828E-05,-1.878838E-04,-7.446702E+01,-1.683410E+00
+3.244629E+05,+1.495689E-04,+6.403403E-05,-7.577226E+01,+4.045137E-01
+3.247070E+05,-1.204481E-04,-1.563301E-04,-7.409528E+01,-2.227272E+00
+3.249512E+05,+4.005288E-05,+2.799892E-04,-7.096920E+01,+1.428709E+00
+3.251953E+05,-2.995115E-05,-1.901822E-04,-7.431020E+01,-1.727000E+00
+3.254395E+05,+9.450495E-05,+2.828448E-04,-7.050940E+01,+1.248335E+00
+3.256836E+05,-1.983657E-05,-3.317407E-04,-6.956853E+01,-1.630521E+00
+3.259277E+05,+9.128868E-05,+8.610241E-05,-7.802795E+01,+7.561702E-01
+3.261719E+05,-2.214973E-04,+1.469592E-04,-7.150838E+01,+2.555799E+00
+3.264160E+05,+1.238862E-04,-2.897290E-04,-7.003091E+01,-1.166731E+00
+3.266602E+05,-1.333866E-04,+2.609051E-04,-7.066192E+01,+2.043400E+00
+3.269043E+05,+2.025845E-04,+7.517049E-05,-7.330766E+01,+3.553097E-01
+3.271484E+05,-1.439672E-04,-3.486228E-04,-6.846904E+01,-1.962425E+00
+3.273926E+05,+2.472646E-05,+1.846220E-04,-7.459712E+01,+1.437658E+00
+3.276367E+05,+5.846483E-05,-4.784260E-05,-8.243588E+01,-6.858088E-01
+3.278809E+05,-1.008167E-04,+2.254239E-04,-7.214813E+01,+1.991346E+00
+3.281250E+05,+7.023345E-05,-2.970402E-04,-7.030744E+01,-1.338616E+00
+3.283691E+05,-4.484540E-05,+1.494310E-04,-7.613667E+01,+1.862352E+00
+3.286133E+05,-1.602146E-05,+3.869618E-05,-8.755950E+01,+1.963341E+00
+3.288574E+05,+2.124981E-04,-1.611117E-04,-7.148055E+01,-6.487154E-01
+3.291016E+05,-1.926054E-04,+1.934993E-04,-7.127618E+01,+2.353879E+00
+3.293457E+05,+1.172446E-05,-2.049476E-04,-7.375295E+01,-1.513651E+00
+3.295898E+05,+4.176499E-05,+2.432679E-04,-7.215215E+01,+1.400771E+00
+3.298340E+05,+1.595997E-05,-1.480257E-04,-7.654306E+01,-1.463392E+00
+3.300781E+05,-1.203113E-04,-6.509762E-05,-7.727868E+01,-2.645626E+00
+3.303223E+05,+1.194964E-04,+3.403420E-05,-7.811417E+01,+2.774667E-01
+3.305664E+05,-4.686014E-05,+1.222557E-05,-8.629795E+01,+2.886387E+00
+3.308105E+05,+9.643236E-05,+1.265791E-04,-7.596511E+01,+9.197639E-01
+3.310547E+05,-4.509962E-05,-1.789790E-04,-7.467661E+01,-1.817640E+00
+3.312988E+05,-2.147569E-04,+1.069424E-04,-7.239900E+01,+2.679571E+00
+3.315430E+05,+1.801958E-04,-4.653804E-05,-7.460468E+01,-2.527411E-01
+3.317871E+05,+8.036817E-05,+4.619353E-05,-8.065861E+01,+5.216644E-01
+3.320312E+05,-9.120979E-05,+1.297342E-05,-8.071218E+01,+3.000303E+00
+3.322754E+05,-4.122882E-05,+4.419008E-05,-8.437400E+01,+2.321541E+00
+3.325195E+05,+3.552364E-05,-1.661938E-04,-7.539368E+01,-1.360217E+00
+3.327637E+05,+6.843504E-05,+4.676104E-05,-8.163046E+01,+5.994235E-01
+3.330078E+05,-4.776242E-05,-1.567679E-05,-8.597393E+01,-2.824447E+00
+3.332520E+05,-9.931128E-05,+1.023269E-04,-7.691788E+01,+2.341240E+00
+3.334961E+05,+2.066001E-05,-7.220388E-05,-8.248703E+01,-1.292108E+00
+3.337402E+05,+2.181406E-04,+1.350571E-05,-7.320866E+01,+6.183392E-02
+3.339844E+05,-1.201844E-04,+1.137348E-04,-7.562569E+01,+2.383759E+00
+3.342285E+05,-5.089392E-05,-6.682630E-05,-8.151445E+01,-2.221671E+00
+3.344727E+05,+2.292960E-05,-9.190015E-05,-8.047140E+01,-1.326283E+00
+3.347168E+05,-1.251273E-04,-1.389921E-05,-7.799969E+01,-3.030966E+00
+3.349609E+05,+1.661534E-04,+4.745298E-05,-7.524929E+01,+2.781917E-01
+3.352051E+05,+1.184738E-05,+1.091122E-04,-7.919164E+01,+1.462640E+00
+3.354492E+05,+3.633881E-05,-1.076982E-04,-7.888757E+01,-1.245378E+00
+3.356934E+05,-1.796100E-04,+1.033597E-04,-7.367108E+01,+2.619407E+00
+3.359375E+05,+1.384172E-04,-1.667142E-04,-7.328337E+01,-8.778707E-01
+3.361816E+05,-1.089891E-04,+1.428688E-04,-7.490930E+01,+2.222478E+00
+3.364258E+05,+1.268527E-04,-4.828812E-05,-7.734631E+01,-3.637262E-01
+3.366699E+05,-1.563062E-04,-1.276060E-04,-7.390247E+01,-2.456941E+00
+3.369141E+05,+1.862449E-04,+1.796183E-04,-7.174250E+01,+7.672880E-01
+3.371582E+05,-1.021796E-04,-1.705642E-04,-7.403043E+01,-2.110530E+00
+3.374023E+05,-2.168004E-05,+2.419861E-04,-7.228947E+01,+1.660150E+00
+3.376465E+05,-1.805856E-05,-1.687934E-04,-7.540347E+01,-1.677377E+00
+3.378906E+05,+2.867918E-05,+4.330175E-05,-8.569032E+01,+9.858160E-01
+3.381348E+05,-2.673423E-05,-1.402671E-04,-7.690592E+01,-1.759133E+00
+3.383789E+05,+7.670204E-05,+2.400147E-04,-7.197293E+01,+1.261481E+00
+3.386230E+05,+8.237649E-05,-9.479905E-05,-7.802093E+01,-8.553980E-01
+3.388672E+05,-2.138956E-04,-1.063479E-04,-7.243659E+01,-2.680192E+00
+3.391113E+05,+9.640618E-05,+1.880331E-04,-7.350172E+01,+1.097034E+00
+3.393555E+05,+9.300930E-05,-1.876764E-04,-7.357801E+01,-1.110688E+00
+3.395996E+05,-2.094522E-04,+1.131957E-04,-7.246543E+01,+2.646121E+00
+3.398438E+05,+2.526679E-04,-1.182901E-06,-7.194891E+01,-4.681608E-03
+3.400879E+05,-2.772218E-04,+6.119258E-05,-7.093684E+01,+2.924341E+00
+3.403320E+05,+1.799698E-04,-7.414597E-05,-7.421513E+01,-3.908006E-01
+3.405762E+05,-7.713801E-05,-4.845456E-05,-8.081020E+01,-2.580729E+00
+3.408203E+05,+8.469470E-05,+6.240901E-06,-8.141936E+01,+7.355410E-02
+3.410645E+05,-1.056065E-04,+4.944268E-06,-7.951668E+01,+3.094809E+00
+3.413086E+05,+2.923158E-05,+6.100915E-05,-8.339457E+01,+1.123980E+00
+3.415527E+05,+1.155403E-04,-1.611455E-05,-7.866166E+01,-1.385773E-01
+3.417969E+05,-1.650643E-04,-1.330328E-04,-7.347329E+01,-2.463237E+00
+3.420410E+05,+2.305014E-04,+1.926564E-04,-7.044566E+01,+6.962007E-01
+3.422852E+05,-1.786291E-04,-1.537056E-05,-7.492892E+01,-3.055757E+00
+3.425293E+05,-5.637030E-05,-1.352510E-04,-7.668159E+01,-1.965686E+00
+3.427734E+05,+8.244289E-05,+1.786518E-04,-7.412140E+01,+1.138443E+00
+3.430176E+05,+9.960732E-06,-5.129222E-05,-8.563820E+01,-1.378988E+00
+3.432617E+05,+4.400143E-05,-1.393997E-05,-8.671529E+01,-3.068041E-01
+3.435059E+05,-2.358563E-05,-2.612984E-04,-7.162202E+01,-1.660816E+00
+3.437500E+05,-1.979416E-04,+2.981478E-04,-6.892542E+01,+2.156884E+00
+3.439941E+05,+3.210044E-04,-1.340821E-04,-6.917136E+01,-3.956676E-01
+3.442383E+05,-7.237477E-05,+1.230090E-04,-7.691024E+01,+2.102620E+00
+3.444824E+05,-5.945958E-05,-2.817211E-06,-8.450582E+01,-3.094248E+00
+3.447266E+05,-8.075376E-05,-1.888746E-04,-7.374741E+01,-1.974827E+00
+3.449707E+05,+3.939828E-05,+8.852989E-05,-8.027345E+01,+1.152085E+00
+3.452148E+05,+5.131985E-05,+2.322346E-04,-7.247440E+01,+1.353309E+00
+3.454590E+05,-6.110821E-05,-2.737463E-04,-7.104184E+01,-1.790425E+00
+3.457031E+05,+2.853949E-05,+9.538115E-05,-8.003836E+01,+1.280060E+00
+3.459473E+05,-1.964430E-05,+5.677293E-06,-9.378689E+01,+2.860254E+00
+3.461914E+05,+5.982177E-05,-1.053920E-04,-7.833093E+01,-1.054532E+00
+3.464355E+05,-8.964212E-05,+3.206759E-05,-8.042678E+01,+2.798049E+00
+3.466797E+05,+2.094520E-04,+9.863651E-05,-7.270840E+01,+4.401194E-01
+3.469238E+05,-2.658827E-04,-3.724317E-05,-7.142181E+01,-3.002424E+00
+3.471680E+05,+1.465140E-04,+3.393259E-05,-7.645551E+01,+2.275871E-01
+3.474121E+05,+3.107298E-05,+3.039862E-06,-9.011098E+01,+9.751946E-02
+3.476562E+05,-1.788104E-04,-1.732707E-04,-7.207637E+01,-2.371927E+00
+3.479004E+05,+6.879681E-05,+1.625621E-04,-7.506410E+01,+1.170448E+00
+3.481445E+05,+7.855155E-05,+5.884410E-05,-8.016240E+01,+6.429341E-01
+3.483887E+05,+2.981329E-06,-1.428123E-04,-7.690280E+01,-1.549924E+00
+3.486328E+05,-1.000849E-04,+1.184110E-04,-7.619099E+01,+2.272516E+00
+3.488770E+05,+1.844086E-04,-1.221524E-04,-7.310445E+01,-5.850435E-01
+3.491211E+05,-2.813312E-04,+1.300033E-04,-7.017511E+01,+2.708721E+00
+3.493652E+05,+2.836247E-04,-1.585003E-04,-6.976479E+01,-5.096034E-01
+3.496094E+05,-1.422837E-04,+1.653880E-05,-7.687861E+01,+3.025874E+00
+3.498535E+05,-4.759845E-05,+1.633196E-04,-7.538518E+01,+1.854385E+00
+3.500977E+05,+1.027198E-04,-1.430887E-04,-7.508278E+01,-9.481742E-01
+3.503418E+05,-9.783516E-05,+7.762256E-05,-7.806960E+01,+2.470888E+00
+3.505859E+05,+4.634981E-05,-1.246187E-04,-7.752563E+01,-1.214717E+00
+3.508301E+05,-1.015523E-05,+6.296807E-05,-8.390607E+01,+1.730695E+00
+3.510742E+05,+1.455086E-04,+2.283341E-04,-7.134841E+01,+1.003428E+00
+3.513184E+05,-1.078554E-04,-2.334157E-04,-7.179696E+01,-2.003646E+00
+3.515625E+05,-5.690991E-05,+2.393566E-05,-8.418887E+01,+2.743464E+00
+3.518066E+05,+9.242299E-06,-4.565879E-05,-8.663511E+01,-1.371074E+00
+3.520508E+05,+7.466947E-05,-5.007526E-06,-8.251765E+01,-6.696229E-02
+3.522949E+05,-7.643391E-05,+1.312689E-04,-7.636884E+01,+2.098077E+00
+3.525391E+05,+1.125178E-04,-2.296192E-06,-7.897377E+01,-2.040454E-02
+3.527832E+05,-1.839923E-04,-8.003756E-05,-7.395135E+01,-2.731278E+00
+3.530273E+05,+2.199642E-04,-5.337014E-05,-7.290453E+01,-2.380313E-01
+3.532715E+05,-1.590610E-04,+2.509996E-05,-7.586191E+01,+2.985082E+00
+3.535156E+05,-8.530058E-05,+7.486557E-05,-7.890049E+01,+2.421254E+00
+3.537598E+05,+2.373157E-04,+1.071176E-04,-7.168816E+01,+4.239941E-01
+3.540039E+05,-1.031753E-04,-2.847163E-04,-7.037590E+01,-1.918457E+00
+3.542480E+05,+4.420209E-05,+1.898687E-04,-7.420171E+01,+1.342067E+00
+3.544922E+05,-1.263077E-04,-6.937206E-05,-7.682645E+01,-2.639340E+00
+3.547363E+05,+8.467666E-05,-1.013295E-04,-7.758508E+01,-8.746884E-01
+3.549805E+05,-5.940970E-05,+3.247926E-04,-6.962495E+01,+1.751712E+00
+3.552246E+05,+1.232931E-04,-3.675605E-04,-6.823035E+01,-1.247154E+00
+3.554688E+05,+5.423630E-05,+2.495097E-04,-7.185775E+01,+1.356755E+00
+3.557129E+05,-3.079301E-04,-2.008368E-04,-6.869164E+01,-2.563662E+00
+3.559570E+05,+2.423769E-04,+7.011769E-05,-7.196113E+01,+2.816042E-01
+3.562012E+05,-9.834059E-05,+1.936906E-04,-7.326179E+01,+2.040601E+00
+3.564453E+05,-3.179111E-05,-7.903782E-05,-8.139204E+01,-1.953221E+00
+3.566895E+05,+1.828419E-04,-2.342122E-04,-7.054105E+01,-9.079549E-01
+3.569336E+05,-1.580536E-04,+3.220332E-04,-6.890468E+01,+2.027056E+00
+3.571777E+05,+7.331091E-05,-1.730488E-04,-7.451974E+01,-1.170076E+00
+3.574219E+05,-1.258396E-04,-1.249297E-04,-7.502476E+01,-2.359823E+00
+3.576660E+05,+1.477691E-04,+2.706753E-04,-7.021815E+01,+1.071085E+00
+3.579102E+05,+8.845486E-05,-9.091292E-05,-7.793459E+01,-7.991013E-01
+3.581543E+05,-2.866979E-04,-6.603759E-05,-7.062700E+01,-2.915203E+00
+3.583984E+05,+1.313613E-04,+3.572398E-05,-7.732078E+01,+2.655305E-01
+3.586426E+05,+1.716790E-04,-9.896725E-05,-7.405959E+01,-5.229360E-01
+3.588867E+05,-2.771264E-04,+1.688525E-04,-6.977529E+01,+2.594365E+00
+3.591309E+05,+1.548172E-04,-2.446977E-05,-7.609645E+01,-1.567591E-01
+3.593750E+05,-1.044114E-04,-8.380958E-05,-7.746522E+01,-2.465216E+00
+3.596191E+05,+2.134108E-04,+1.232436E-05,-7.340121E+01,+5.768538E-02
+3.598633E+05,-7.373963E-05,+8.997782E-05,-7.868588E+01,+2.257334E+00
+3.601074E+05,-3.139997E-04,+8.717122E-06,-7.005807E+01,+3.113838E+00
+3.603516E+05,+1.499839E-03,-1.327617E-03,-5.396630E+01,-7.245628E-01
+3.605957E+05,-2.307780E-03,+2.150939E-03,-5.002073E+01,+2.391356E+00
+3.608398E+05,+9.933523E-04,-8.468616E-04,-5.768550E+01,-7.059604E-01
+3.610840E+05,+2.100849E-04,+9.488534E-05,-7.274588E+01,+4.242272E-01
+3.613281E+05,-2.089976E-04,-2.376005E-04,-6.999419E+01,-2.292236E+00
+3.615723E+05,+2.533761E-05,+1.435351E-04,-7.672757E+01,+1.396071E+00
+3.618164E+05,+1.196007E-04,+9.340127E-05,-7.637741E+01,+6.630119E-01
+3.620605E+05,-1.184468E-04,-2.638189E-04,-7.077637E+01,-1.992793E+00
+3.623047E+05,-7.545040E-05,+7.165148E-05,-7.965504E+01,+2.382014E+00
+3.625488E+05,+1.027014E-04,+8.909907E-05,-7.733152E+01,+7.145974E-01
+3.627930E+05,+3.780564E-05,+3.923991E-05,-8.527384E+01,+8.040119E-01
+3.630371E+05,-1.142484E-05,-3.130048E-04,-7.008320E+01,-1.607281E+00
+3.632812E+05,-5.197636E-05,+3.674507E-04,-6.860998E+01,+1.711315E+00
+3.635254E+05,+1.020553E-04,-1.098458E-04,-7.648177E+01,-8.221465E-01
+3.637695E+05,-6.460883E-05,-7.422464E-05,-8.013963E+01,-2.287043E+00
+3.640137E+05,+8.253078E-06,+5.335961E-05,-8.535307E+01,+1.417343E+00
+3.642578E+05,-1.342208E-04,-2.263161E-05,-7.732185E+01,-2.974549E+00
+3.645020E+05,+2.093612E-04,+9.027906E-05,-7.284143E+01,+4.071204E-01
+3.647461E+05,-9.738541E-05,-2.724051E-04,-7.077335E+01,-1.914139E+00
+3.649902E+05,+7.456579E-06,+2.524522E-04,-7.195263E+01,+1.541268E+00
+3.652344E+05,-4.327275E-05,-1.455426E-07,-8.727567E+01,-3.138229E+00
+3.654785E+05,+1.843567E-04,-5.150592E-05,-7.436041E+01,-2.724354E-01
+3.657227E+05,-2.317226E-04,-7.992266E-05,-7.221249E+01,-2.809463E+00
+3.659668E+05,+2.015704E-05,+1.431050E-04,-7.680158E+01,+1.430862E+00
+3.662109E+05,+8.074449E-05,-8.643843E-05,-7.854143E+01,-8.194432E-01
+3.664551E+05,+2.241941E-05,+3.369660E-05,-8.785662E+01,+9.837186E-01
+3.666992E+05,-1.376315E-04,+8.725080E-06,-7.720823E+01,+3.078283E+00
+3.669434E+05,+1.249978E-04,-1.035226E-04,-7.579361E+01,-6.916984E-01
+3.671875E+05,+4.913304E-05,+1.319539E-04,-7.702767E+01,+1.214351E+00
+3.674316E+05,+1.199285E-04,-6.197867E-05,-7.739352E+01,-4.769947E-01
+3.676758E+05,-4.434853E-04,+3.694713E-05,-6.703238E+01,+3.058474E+00
+3.679199E+05,+3.507960E-04,-1.378139E-04,-6.847557E+01,-3.743365E-01
+3.681641E+05,-1.072541E-04,+3.248965E-04,-6.931587E+01,+1.889650E+00
+3.684082E+05,+3.783513E-05,-3.401197E-04,-6.931395E+01,-1.460011E+00
+3.686523E+05,-7.711182E-06,+1.698681E-04,-7.538882E+01,+1.616160E+00
+3.688965E+05,-4.973619E-05,-2.706943E-05,-8.493977E+01,-2.643167E+00
+3.691406E+05,+4.271700E-05,-1.196751E-04,-7.791911E+01,-1.227951E+00
+3.693848E+05,-1.097920E-04,+2.175854E-04,-7.226231E+01,+2.038111E+00
+3.696289E+05,+2.168915E-04,-1.572141E-04,-7.144128E+01,-6.272106E-01
+3.698730E+05,-2.230674E-04,-7.408910E-05,-7.257681E+01,-2.820919E+00
+3.701172E+05,+2.555791E-04,+1.332991E-04,-7.080455E+01,+4.807442E-01
+3.703613E+05,-2.011120E-04,+1.223159E-04,-7.256434E+01,+2.595167E+00
+3.706055E+05,+5.070524E-05,-2.127264E-04,-7.320358E+01,-1.336804E+00
+3.708496E+05,+7.117341E-05,-2.282632E-05,-8.252845E+01,-3.103507E-01
+3.710938E+05,-1.385195E-04,+2.507878E-04,-7.085751E+01,+2.075432E+00
+3.713379E+05,+1.026552E-04,-2.222962E-04,-7.222184E+01,-1.138177E+00
+3.715820E+05,-6.909158E-05,+1.635640E-04,-7.501320E+01,+1.970474E+00
+3.718262E+05,-1.773044E-05,-1.738240E-04,-7.515285E+01,-1.672447E+00
+3.720703E+05,+1.512032E-04,+1.376762E-04,-7.378645E+01,+7.386068E-01
+3.723145E+05,-1.669933E-04,-1.717016E-04,-7.241328E+01,-2.342294E+00
+3.725586E+05,+8.605961E-05,+1.173259E-04,-7.674245E+01,+9.379333E-01
+3.728027E+05,+6.193050E-05,-2.629060E-05,-8.344230E+01,-4.014622E-01
+3.730469E+05,-2.105698E-04,+2.839223E-05,-7.345383E+01,+3.007566E+00
+3.732910E+05,+1.566057E-04,-1.533809E-05,-7.606239E+01,-9.762944E-02
+3.735352E+05,+8.851304E-05,+8.474529E-05,-7.823437E+01,+7.636551E-01
+3.737793E+05,-2.164627E-04,-6.970841E-05,-7.286381E+01,-2.830045E+00
+3.740234E+05,+5.023060E-05,-1.278828E-04,-7.724064E+01,-1.196524E+00
+3.742676E+05,+1.067925E-04,+2.827699E-04,-7.039227E+01,+1.209691E+00
+3.745117E+05,-9.668883E-05,-2.382384E-04,-7.179757E+01,-1.956335E+00
+3.747559E+05,+1.533488E-04,+6.344127E-05,-7.560026E+01,+3.922656E-01
+3.750000E+05,-1.047919E-04,+7.411590E-05,-7.783187E+01,+2.526006E+00
+3.752441E+05,-2.252552E-04,-1.787462E-04,-7.082546E+01,-2.470811E+00
+3.754883E+05,+3.799371E-04,+2.591876E-04,-6.674627E+01,+5.986696E-01
+3.757324E+05,-1.673494E-04,-1.921110E-04,-7.187672E+01,-2.287418E+00
+3.759766E+05,-2.242703E-05,-1.474996E-05,-9.142346E+01,-2.559833E+00
+3.762207E+05,+9.132026E-05,+1.599067E-04,-7.469678E+01,+1.051910E+00
+3.764648E+05,-8.300683E-05,-2.002913E-04,-7.327840E+01,-1.963681E+00
+3.767090E+05,-1.762196E-05,+1.610496E-04,-7.580912E+01,+1.679782E+00
+3.769531E+05,-3.447142E-05,-1.900515E-04,-7.428200E+01,-1.750225E+00
+3.771973E+05,+1.630880E-04,+2.703595E-04,-7.001340E+01,+1.028008E+00
+3.774414E+05,-2.914308E-05,-2.356761E-05,-8.852401E+01,-2.461578E+00
